movieId,title,genres,tags
315,"Specialist, The (1994)",Action|Drama|Thriller,"Specialist, Fast-Paced, Exciting, Adrenaline, Emotional"
316,Stargate (1994),Action|Adventure|Sci-Fi,"Stargate, Fast-Paced, Exciting, Adrenaline, Epic"
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,"Santa, Clause, Funny, Lighthearted, Satire"
318,"Shawshank Redemption, The (1994)",Crime|Drama,"Shawshank, Redemption, Thriller, Suspense, Noir"
319,Shallow Grave (1994),Comedy|Drama|Thriller,"Shallow, Grave, Funny, Lighthearted, Satire"
320,Suture (1993),Film-Noir|Thriller,"Suture, Suspenseful, Tense, Edge-of-Seat"
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,"Strawberry, Chocolate, Fresa, Y, Emotional"
322,Swimming with Sharks (1995),Comedy|Drama,"Swimming, Sharks, Funny, Lighthearted, Satire"
324,"Sum of Us, The (1994)",Comedy|Drama,"Sum, Us, Funny, Lighthearted, Satire"
325,National Lampoon's Senior Trip (1995),Comedy,"National, Lampoon, S, Senior, Trip, Funny"
326,To Live (Huozhe) (1994),Drama,"Live, Huozhe, Emotional, Serious, Thought-Provoking"
327,Tank Girl (1995),Action|Comedy|Sci-Fi,"Tank, Girl, Fast-Paced, Exciting, Adrenaline"
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,"Tales, Crypt, Presents, Demon, Knight, Scary"
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,"Star, Trek, Generations, Epic, Action-Packed"
330,Tales from the Hood (1995),Action|Crime|Horror,"Tales, Hood, Fast-Paced, Exciting, Adrenaline"
331,Tom & Viv (1994),Drama,"Tom, Viv, Emotional, Serious, Thought-Provoking"
332,Village of the Damned (1995),Horror|Sci-Fi,"Village, Damned, Scary, Dark, Supernatural"
333,Tommy Boy (1995),Comedy,"Tommy, Boy, Funny, Lighthearted, Satire"
334,Vanya on 42nd Street (1994),Drama,"Vanya, 42nd, Street, Emotional, Serious"
335,Underneath (1995),Mystery|Thriller,"Underneath, Intriguing, Puzzling, Suspense, Suspenseful"
336,"Walking Dead, The (1995)",Drama|War,"Walking, Dead, Emotional, Serious, Thought-Provoking"
337,What's Eating Gilbert Grape (1993),Drama,"What, S, Eating, Gilbert, Grape, Emotional"
338,Virtuosity (1995),Action|Sci-Fi|Thriller,"Virtuosity, Fast-Paced, Exciting, Adrenaline, Futuristic"
339,While You Were Sleeping (1995),Comedy|Romance,"While, You, Were, Sleeping, Funny"
340,"War, The (1994)",Adventure|Drama|War,"Epic, Action-Packed, Exciting, Emotional, Serious"
341,Double Happiness (1994),Drama,"Double, Happiness, Emotional, Serious, Thought-Provoking"
342,Muriel's Wedding (1994),Comedy,"Muriel, S, Wedding, Funny, Lighthearted"
343,"Baby-Sitters Club, The (1995)",Children,"Baby, Sitters, Club, Family-Friendly, Educational"
344,Ace Ventura: Pet Detective (1994),Comedy,"Ace, Ventura, Pet, Detective, Funny"
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,"Adventures, Priscilla, Queen, Desert, Funny"
346,Backbeat (1993),Drama|Musical,"Backbeat, Emotional, Serious, Thought-Provoking, Rhythmic"
347,Bitter Moon (1992),Drama|Film-Noir|Romance,"Bitter, Moon, Emotional, Serious, Thought-Provoking"
348,Bullets Over Broadway (1994),Comedy,"Bullets, Over, Broadway, Funny, Lighthearted"
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,"Clear, Present, Danger, Fast-Paced, Exciting"
350,"Client, The (1994)",Drama|Mystery|Thriller,"Client, Emotional, Serious, Thought-Provoking, Intriguing"
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,"Corrina, Funny, Lighthearted, Satire, Emotional"
352,Crooklyn (1994),Comedy|Drama,"Crooklyn, Funny, Lighthearted, Satire, Emotional"
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,"Crow, Fast-Paced, Exciting, Adrenaline, Suspense"
354,Cobb (1994),Drama,"Cobb, Emotional, Serious, Thought-Provoking"
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,"Flintstones, Family-Friendly, Educational, Wholesome, Funny"
356,Forrest Gump (1994),Comedy|Drama|Romance|War,"Forrest, Gump, Funny, Lighthearted, Satire"
357,Four Weddings and a Funeral (1994),Comedy|Romance,"Four, Weddings, Funeral, Funny, Lighthearted"
358,Higher Learning (1995),Drama,"Higher, Learning, Emotional, Serious, Thought-Provoking"
359,I Like It Like That (1994),Comedy|Drama|Romance,"I, Like, It, That, Funny"
360,I Love Trouble (1994),Action|Comedy,"I, Love, Trouble, Fast-Paced, Exciting"
361,It Could Happen to You (1994),Comedy|Drama|Romance,"It, Could, Happen, You, Funny"
362,"Jungle Book, The (1994)",Adventure|Children|Romance,"Jungle, Book, Epic, Action-Packed, Exciting"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,"Wonderful, Horrible, Life, Leni, Riefenstahl, Informative"
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion, King, Epic, Action-Packed, Exciting"
365,Little Buddha (1993),Drama,"Little, Buddha, Emotional, Serious, Thought-Provoking"
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,"Wes, Craven, S, New, Nightmare, Emotional"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"Mask, Fast-Paced, Exciting, Adrenaline, Funny"
368,Maverick (1994),Adventure|Comedy|Western,"Maverick, Epic, Action-Packed, Exciting, Funny"
369,Mrs. Parker and the Vicious Circle (1994),Drama,"Mrs, Parker, Vicious, Circle, Emotional"
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,"Naked, Gun, 33, 1, 3, Fast-Paced"
371,"Paper, The (1994)",Comedy|Drama,"Paper, Funny, Lighthearted, Satire, Emotional"
372,Reality Bites (1994),Comedy|Drama|Romance,"Reality, Bites, Funny, Lighthearted, Satire"
373,Red Rock West (1992),Thriller,"Red, Rock, West, Suspenseful, Tense"
374,Richie Rich (1994),Children|Comedy,"Richie, Rich, Family-Friendly, Educational, Wholesome"
376,"River Wild, The (1994)",Action|Thriller,"River, Wild, Fast-Paced, Exciting, Adrenaline"
377,Speed (1994),Action|Romance|Thriller,"Speed, Fast-Paced, Exciting, Adrenaline, Romantic"
378,Speechless (1994),Comedy|Romance,"Speechless, Funny, Lighthearted, Satire, Romantic"
379,Timecop (1994),Action|Sci-Fi|Thriller,"Timecop, Fast-Paced, Exciting, Adrenaline, Futuristic"
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,"True, Lies, Fast-Paced, Exciting, Adrenaline"
381,When a Man Loves a Woman (1994),Drama|Romance,"When, Man, Loves, Woman, Emotional"
382,Wolf (1994),Drama|Horror|Romance|Thriller,"Wolf, Emotional, Serious, Thought-Provoking, Scary"
383,Wyatt Earp (1994),Western,"Wyatt, Earp, Rugged, Historical, Epic"
384,Bad Company (1995),Action|Crime|Drama,"Bad, Company, Fast-Paced, Exciting, Adrenaline"
385,"Man of No Importance, A (1994)",Drama,"Man, No, Importance, Emotional, Serious"
386,S.F.W. (1994),Drama,"S, F, W, Emotional, Serious"
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,"Low, Down, Dirty, Shame, Fast-Paced"
388,Boys Life (1995),Drama,"Boys, Life, Emotional, Serious, Thought-Provoking"
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,"Colonel, Chabert, Le, Emotional, Serious"
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,"Faster, Pussycat, Kill, Fast-Paced, Exciting"
391,Jason's Lyric (1994),Crime|Drama,"Jason, S, Lyric, Thriller, Suspense"
393,Street Fighter (1994),Action|Adventure|Fantasy,"Street, Fighter, Fast-Paced, Exciting, Adrenaline"
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,"Highlander, Sorcerer, K, Final, Dimension, Fast-Paced"
406,Federal Hill (1994),Drama,"Federal, Hill, Emotional, Serious, Thought-Provoking"
407,In the Mouth of Madness (1995),Horror|Thriller,"Mouth, Madness, Scary, Dark, Supernatural"
408,8 Seconds (1994),Drama,"8, Seconds, Emotional, Serious, Thought-Provoking"
409,Above the Rim (1994),Crime|Drama,"Above, Rim, Thriller, Suspense, Noir"
410,Addams Family Values (1993),Children|Comedy|Fantasy,"Addams, Family, Values, Family-Friendly, Educational"
412,"Age of Innocence, The (1993)",Drama,"Age, Innocence, Emotional, Serious, Thought-Provoking"
413,Airheads (1994),Comedy,"Airheads, Funny, Lighthearted, Satire"
414,"Air Up There, The (1994)",Comedy,"Air, Up, There, Funny, Lighthearted"
415,Another Stakeout (1993),Comedy|Thriller,"Another, Stakeout, Funny, Lighthearted, Satire"
416,Bad Girls (1994),Western,"Bad, Girls, Rugged, Historical, Epic"
417,Barcelona (1994),Comedy|Romance,"Barcelona, Funny, Lighthearted, Satire, Romantic"
418,Being Human (1993),Drama,"Being, Human, Emotional, Serious, Thought-Provoking"
419,"Beverly Hillbillies, The (1993)",Comedy,"Beverly, Hillbillies, Funny, Lighthearted, Satire"
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,"Beverly, Hills, Cop, Fast-Paced, Exciting"
421,Black Beauty (1994),Adventure|Children|Drama,"Black, Beauty, Epic, Action-Packed, Exciting"
422,Blink (1994),Thriller,"Blink, Suspenseful, Tense, Edge-of-Seat"
423,Blown Away (1994),Action|Thriller,"Blown, Away, Fast-Paced, Exciting, Adrenaline"
424,Blue Chips (1994),Drama,"Blue, Chips, Emotional, Serious, Thought-Provoking"
425,Blue Sky (1994),Drama|Romance,"Blue, Sky, Emotional, Serious, Thought-Provoking"
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,"Body, Snatchers, Scary, Dark, Supernatural"
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,"Boxing, Helena, Emotional, Serious, Thought-Provoking"
428,"Bronx Tale, A (1993)",Drama,"Bronx, Tale, Emotional, Serious, Thought-Provoking"
429,Cabin Boy (1994),Comedy,"Cabin, Boy, Funny, Lighthearted, Satire"
430,Calendar Girl (1993),Comedy|Drama,"Calendar, Girl, Funny, Lighthearted, Satire"
431,Carlito's Way (1993),Crime|Drama,"Carlito, S, Way, Thriller, Suspense"
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,"City, Slickers, Legend, Curly, S, Epic"
433,Clean Slate (1994),Comedy,"Clean, Slate, Funny, Lighthearted, Satire"
434,Cliffhanger (1993),Action|Adventure|Thriller,"Cliffhanger, Fast-Paced, Exciting, Adrenaline, Epic"
435,Coneheads (1993),Comedy|Sci-Fi,"Coneheads, Funny, Lighthearted, Satire, Futuristic"
436,Color of Night (1994),Drama|Thriller,"Color, Night, Emotional, Serious, Thought-Provoking"
437,Cops and Robbersons (1994),Comedy,"Cops, Robbersons, Funny, Lighthearted, Satire"
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,"Cowboy, Way, Fast-Paced, Exciting, Adrenaline"
440,Dave (1993),Comedy|Romance,"Dave, Funny, Lighthearted, Satire, Romantic"
441,Dazed and Confused (1993),Comedy,"Dazed, Confused, Funny, Lighthearted, Satire"
442,Demolition Man (1993),Action|Adventure|Sci-Fi,"Demolition, Man, Fast-Paced, Exciting, Adrenaline"
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,"Even, Cowgirls, Get, Blues, Funny"
445,Fatal Instinct (1993),Comedy,"Fatal, Instinct, Funny, Lighthearted, Satire"
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,"Farewell, My, Concubine, Ba, Wang, Emotional"
448,Fearless (1993),Drama,"Fearless, Emotional, Serious, Thought-Provoking"
449,Fear of a Black Hat (1994),Comedy,"Fear, Black, Hat, Funny, Lighthearted"
450,With Honors (1994),Comedy|Drama,"Honors, Funny, Lighthearted, Satire, Emotional"
451,Flesh and Bone (1993),Drama|Mystery|Romance,"Flesh, Bone, Emotional, Serious, Thought-Provoking"
452,Widows' Peak (1994),Drama,"Widows, Peak, Emotional, Serious, Thought-Provoking"
453,For Love or Money (1993),Comedy|Romance,"Love, Or, Money, Funny, Lighthearted"
454,"Firm, The (1993)",Drama|Thriller,"Firm, Emotional, Serious, Thought-Provoking, Suspenseful"
455,Free Willy (1993),Adventure|Children|Drama,"Free, Willy, Epic, Action-Packed, Exciting"
456,Fresh (1994),Crime|Drama|Thriller,"Fresh, Suspense, Noir, Emotional, Serious"
457,"Fugitive, The (1993)",Thriller,"Fugitive, Suspenseful, Tense, Edge-of-Seat"
458,Geronimo: An American Legend (1993),Drama|Western,"Geronimo, American, Legend, Emotional, Serious"
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,"Getaway, Fast-Paced, Exciting, Adrenaline, Epic"
460,Getting Even with Dad (1994),Comedy,"Getting, Even, Dad, Funny, Lighthearted"
461,Go Fish (1994),Drama|Romance,"Go, Fish, Emotional, Serious, Thought-Provoking"
464,Hard Target (1993),Action|Adventure|Crime|Thriller,"Hard, Target, Fast-Paced, Exciting, Adrenaline"
466,Hot Shots! Part Deux (1993),Action|Comedy|War,"Hot, Shots, Deux, Fast-Paced, Exciting"
467,Live Nude Girls (1995),Comedy,"Live, Nude, Girls, Funny, Lighthearted"
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,"Englishman, Who, Went, Up, Hill, Funny"
469,"House of the Spirits, The (1993)",Drama|Romance,"House, Spirits, Emotional, Serious, Thought-Provoking"
470,House Party 3 (1994),Comedy,"House, Party, 3, Funny, Lighthearted"
471,"Hudsucker Proxy, The (1994)",Comedy,"Hudsucker, Proxy, Funny, Lighthearted, Satire"
472,I'll Do Anything (1994),Comedy|Drama,"I, Ll, Do, Anything, Funny"
473,In the Army Now (1994),Comedy|War,"Army, Now, Funny, Lighthearted, Satire"
474,In the Line of Fire (1993),Action|Thriller,"Line, Fire, Fast-Paced, Exciting, Adrenaline"
475,In the Name of the Father (1993),Drama,"Name, Father, Emotional, Serious, Thought-Provoking"
476,"Inkwell, The (1994)",Comedy|Drama,"Inkwell, Funny, Lighthearted, Satire, Emotional"
477,What's Love Got to Do with It? (1993),Drama|Musical,"What, S, Love, Got, Do, Emotional"
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,"Jimmy, Hollywood, Funny, Lighthearted, Satire"
479,Judgment Night (1993),Action|Crime|Thriller,"Judgment, Night, Fast-Paced, Exciting, Adrenaline"
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,"Jurassic, Park, Fast-Paced, Exciting, Adrenaline"
481,Kalifornia (1993),Drama|Thriller,"Kalifornia, Emotional, Serious, Thought-Provoking, Suspenseful"
482,Killing Zoe (1994),Crime|Drama|Thriller,"Killing, Zoe, Suspense, Noir, Emotional"
484,Lassie (1994),Adventure|Children,"Lassie, Epic, Action-Packed, Exciting, Family-Friendly"
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,"Last, Hero, Fast-Paced, Exciting, Adrenaline"
486,Life with Mikey (1993),Comedy,"Life, Mikey, Funny, Lighthearted, Satire"
487,Lightning Jack (1994),Comedy|Western,"Lightning, Jack, Funny, Lighthearted, Satire"
488,M. Butterfly (1993),Drama|Romance,"M, Butterfly, Emotional, Serious, Thought-Provoking"
489,Made in America (1993),Comedy,"Made, America, Funny, Lighthearted, Satire"
490,Malice (1993),Thriller,"Malice, Suspenseful, Tense, Edge-of-Seat"
491,"Man Without a Face, The (1993)",Drama,"Man, Without, Face, Emotional, Serious"
492,Manhattan Murder Mystery (1993),Comedy|Mystery,"Manhattan, Murder, Funny, Lighthearted, Satire"
493,Menace II Society (1993),Action|Crime|Drama,"Menace, Society, Fast-Paced, Exciting, Adrenaline"
494,Executive Decision (1996),Action|Adventure|Thriller,"Executive, Decision, Fast-Paced, Exciting, Adrenaline"
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,"Realm, Senses, Ai, No, Corrida, Emotional"
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,"What, Happened, Was, Funny, Lighthearted"
497,Much Ado About Nothing (1993),Comedy|Romance,"Much, Ado, About, Nothing, Funny"
499,Mr. Wonderful (1993),Comedy|Romance,"Mr, Wonderful, Funny, Lighthearted, Satire"
500,Mrs. Doubtfire (1993),Comedy|Drama,"Mrs, Doubtfire, Funny, Lighthearted, Satire"
501,Naked (1993),Drama,"Naked, Emotional, Serious, Thought-Provoking"
502,"Next Karate Kid, The (1994)",Action|Children|Romance,"Next, Karate, Kid, Fast-Paced, Exciting"
504,No Escape (1994),Action|Drama|Sci-Fi,"No, Escape, Fast-Paced, Exciting, Adrenaline"
505,North (1994),Comedy,"North, Funny, Lighthearted, Satire"
506,Orlando (1992),Drama|Fantasy|Romance,"Orlando, Emotional, Serious, Thought-Provoking, Magical"
507,"Perfect World, A (1993)",Crime|Drama|Thriller,"Perfect, World, Suspense, Noir, Emotional"
508,Philadelphia (1993),Drama,"Philadelphia, Emotional, Serious, Thought-Provoking"
509,"Piano, The (1993)",Drama|Romance,"Piano, Emotional, Serious, Thought-Provoking, Romantic"
510,Poetic Justice (1993),Drama,"Poetic, Justice, Emotional, Serious, Thought-Provoking"
511,"Program, The (1993)",Action|Drama,"Program, Fast-Paced, Exciting, Adrenaline, Emotional"
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,"Puppet, Masters, Scary, Dark, Supernatural"
513,Radioland Murders (1994),Comedy|Mystery|Romance,"Radioland, Murders, Funny, Lighthearted, Satire"
514,"Ref, The (1994)",Comedy,"Ref, Funny, Lighthearted, Satire"
515,"Remains of the Day, The (1993)",Drama|Romance,"Remains, Day, Emotional, Serious, Thought-Provoking"
516,Renaissance Man (1994),Comedy|Drama,"Renaissance, Man, Funny, Lighthearted, Satire"
517,Rising Sun (1993),Action|Drama|Mystery,"Rising, Sun, Fast-Paced, Exciting, Adrenaline"
518,"Road to Wellville, The (1994)",Comedy,"Road, Wellville, Funny, Lighthearted, Satire"
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,"Robocop, 3, Fast-Paced, Exciting, Adrenaline"
520,Robin Hood: Men in Tights (1993),Comedy,"Robin, Hood, Men, Tights, Funny"
521,Romeo Is Bleeding (1993),Crime|Thriller,"Romeo, Is, Bleeding, Suspense, Noir"
522,Romper Stomper (1992),Action|Drama,"Romper, Stomper, Fast-Paced, Exciting, Adrenaline"
523,Ruby in Paradise (1993),Drama,"Ruby, Paradise, Emotional, Serious, Thought-Provoking"
524,Rudy (1993),Drama,"Rudy, Emotional, Serious, Thought-Provoking"
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,"Savage, Nights, Nuits, Fauves, Les, Emotional"
527,Schindler's List (1993),Drama|War,"Schindler, S, List, Emotional, Serious"
528,"Scout, The (1994)",Comedy|Drama,"Scout, Funny, Lighthearted, Satire, Emotional"
529,Searching for Bobby Fischer (1993),Drama,"Searching, Bobby, Fischer, Emotional, Serious"
531,"Secret Garden, The (1993)",Children|Drama,"Secret, Garden, Family-Friendly, Educational, Wholesome"
532,Serial Mom (1994),Comedy|Crime|Horror,"Serial, Mom, Funny, Lighthearted, Satire"
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,"Shadow, Fast-Paced, Exciting, Adrenaline, Epic"
534,Shadowlands (1993),Drama|Romance,"Shadowlands, Emotional, Serious, Thought-Provoking, Romantic"
535,Short Cuts (1993),Drama,"Short, Cuts, Emotional, Serious, Thought-Provoking"
536,"Simple Twist of Fate, A (1994)",Drama,"Simple, Twist, Fate, Emotional, Serious"
537,Sirens (1994),Drama,"Sirens, Emotional, Serious, Thought-Provoking"
538,Six Degrees of Separation (1993),Drama,"Six, Degrees, Separation, Emotional, Serious"
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,"Sleepless, Seattle, Funny, Lighthearted, Satire"
540,Sliver (1993),Thriller,"Sliver, Suspenseful, Tense, Edge-of-Seat"
541,Blade Runner (1982),Action|Sci-Fi|Thriller,"Blade, Runner, Fast-Paced, Exciting, Adrenaline"
542,Son in Law (1993),Comedy|Drama|Romance,"Son, Law, Funny, Lighthearted, Satire"
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,"So, I, Married, Axe, Murderer, Funny"
544,Striking Distance (1993),Action|Crime,"Striking, Distance, Fast-Paced, Exciting, Adrenaline"
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,"Super, Mario, Bros, Fast-Paced, Exciting"
547,Surviving the Game (1994),Action|Adventure|Thriller,"Surviving, Game, Fast-Paced, Exciting, Adrenaline"
548,Terminal Velocity (1994),Action|Mystery|Thriller,"Terminal, Velocity, Fast-Paced, Exciting, Adrenaline"
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,"Thirty, Two, Short, Films, About, Emotional"
550,Threesome (1994),Comedy|Romance,"Threesome, Funny, Lighthearted, Satire, Romantic"
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,"Nightmare, Before, Christmas, Family-Friendly, Colorful"
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,"Three, Musketeers, Fast-Paced, Exciting, Adrenaline"
553,Tombstone (1993),Action|Drama|Western,"Tombstone, Fast-Paced, Exciting, Adrenaline, Emotional"
